id,gender,age,education,city,country
147869,0,20,высшее,1208,32
147870,0,38,среднее,1208,32
147872,0,36,среднее,1182,32
147876,1,39,среднее,1178,32
147877,1,57,среднее,1188,32
147880,1,33,среднее,1178,32
147882,1,43,среднее,1201,32
147883,0,53,среднее,1134,32
147884,1,58,среднее,1188,32
147886,0,33,среднее,1134,32
147887,1,23,высшее,1194,32
147889,1,33,среднее,1175,32
147891,1,14,среднее,1165,32
147892,0,32,среднее,1167,32
147893,1,19,высшее,1134,32
147895,1,33,среднее,1134,32
147896,1,21,высшее,1178,32
147897,0,27,среднее,1188,32
147899,0,55,среднее,1181,32
147901,0,52,среднее,1204,32
147902,0,37,среднее,1188,32
147903,1,27,высшее,1188,32
147904,1,16,высшее,1201,32
147907,1,42,среднее,1160,32
147908,1,41,среднее,1134,32
147909,1,21,высшее,1183,32
147911,1,35,высшее,1188,32
147913,0,23,высшее,1177,32
147914,1,46,среднее,1188,32
147915,1,57,среднее,1134,32
147916,1,53,среднее,1203,32
147917,1,40,среднее,1166,32
147918,1,31,среднее,1134,32
147921,0,51,среднее,1178,32
147922,1,22,высшее,1188,32
147924,1,33,среднее,1188,32
147926,1,19,высшее,1199,32
147928,1,35,среднее,1134,32
147929,0,51,среднее,104,32
147930,0,53,высшее,1188,32
147934,1,41,среднее,1186,32
147935,0,37,среднее,1157,32
147936,1,14,высшее,1188,32
147940,1,16,высшее,1203,32
147941,0,38,среднее,1158,32
147943,0,57,среднее,1188,32
147945,1,39,среднее,1134,32
147948,1,26,высшее,1177,32
147950,1,16,высшее,36,32
147953,1,41,среднее,1134,32
147954,1,41,среднее,1134,32
147957,1,36,среднее,1156,32
147958,0,49,среднее,60,32
147964,1,54,среднее,1134,32
147965,0,60,среднее,1134,32
147966,1,18,высшее,1147,32
147970,1,16,высшее,1162,32
147972,1,24,высшее,1167,32
147977,0,51,среднее,1134,32
147978,1,24,высшее,1203,32
147979,1,56,среднее,75,32
147980,0,6,среднее,1134,32
147981,1,34,среднее,1181,32
147984,1,15,высшее,1187,32
147986,1,48,среднее,975,32
147989,0,43,среднее,1188,32
147993,0,26,высшее,1187,32
147995,0,45,среднее,1178,32
148004,0,28,среднее,1203,32
148005,1,41,среднее,1187,32
148007,0,22,высшее,1201,32
148012,0,48,среднее,1134,32
148014,0,41,среднее,1198,32
148015,1,52,среднее,1134,32
148016,1,22,высшее,1157,32
148017,1,32,среднее,1167,32
148023,1,32,среднее,1177,32
148024,1,43,среднее,1167,32
148028,0,41,среднее,1178,32
148029,0,46,среднее,1134,32
148030,1,29,среднее,1188,32
148031,0,35,среднее,1134,32
148032,1,40,среднее,1178,32
148033,1,41,среднее,1157,32
148035,0,37,среднее,1156,32
148036,1,55,среднее,1134,32
148037,0,34,среднее,1188,32
148040,0,43,среднее,1134,32
148048,1,38,среднее,1134,32
148049,1,28,среднее,1188,32
148052,1,23,высшее,1177,32
148054,0,62,среднее,1190,32
148056,1,33,среднее,1156,32
148061,0,21,высшее,1134,32
148063,1,34,среднее,1196,32
148066,0,48,среднее,1187,32
148067,0,43,среднее,1134,32
148069,1,54,среднее,1188,32
148070,1,50,среднее,1180,32
148071,1,33,среднее,1175,32
148076,0,37,среднее,1148,32
148077,1,30,среднее,1188,32
148078,0,35,среднее,1134,32
148080,0,38,среднее,1152,32
148081,1,32,среднее,1182,32
148082,1,18,высшее,1204,32
148083,0,68,среднее,1134,32
148084,0,50,среднее,1038,35
148085,1,35,среднее,1206,32
148086,1,46,среднее,1188,32
148090,1,29,среднее,1183,32
148092,1,43,среднее,1157,32
148094,1,19,высшее,1152,32
148095,1,40,среднее,1204,32
148096,1,30,среднее,66,32
148100,1,28,среднее,1134,32
148103,1,16,высшее,1206,32
148104,0,35,среднее,33,32
148105,1,39,среднее,1156,32
148106,1,19,высшее,1160,32
148108,1,39,среднее,1134,32
148109,0,48,среднее,1188,32
148110,1,42,среднее,1167,32
148113,1,34,среднее,1195,32
148116,0,46,среднее,1153,32
148118,0,31,среднее,1134,32
148119,0,33,среднее,1183,32
148121,1,17,высшее,1188,32
148122,1,16,высшее,1194,32
148126,1,49,среднее,1162,32
148127,0,41,среднее,1205,32
148128,1,34,среднее,1187,32
148131,0,30,среднее,34,32
148132,1,57,среднее,1168,32
148137,0,30,среднее,1170,32
148139,0,27,среднее,1197,32
148141,1,24,высшее,1188,32
148143,1,50,среднее,1204,32
148145,1,35,среднее,1188,32
148147,0,43,среднее,1186,32
148148,0,32,среднее,1188,32
148152,1,11,среднее,1162,32
148154,1,24,высшее,1134,32
148157,1,33,среднее,1134,32
148158,0,42,среднее,1134,32
148159,1,36,среднее,1197,32
148160,1,22,высшее,1185,32
148161,0,47,среднее,1148,32
148165,1,35,среднее,1134,32
148169,0,53,среднее,1178,32
148170,1,39,среднее,1162,32
148171,1,33,среднее,1188,32
148173,1,39,среднее,1204,32
148175,1,33,среднее,1188,32
148184,1,42,среднее,1134,32
148185,1,15,высшее,1134,32
148189,0,38,среднее,1200,32
148193,1,61,среднее,1170,32
148197,1,42,среднее,1134,32
148198,1,58,среднее,1188,32
148199,0,40,среднее,1134,32
148200,1,34,среднее,1134,32
148206,0,52,среднее,1188,32
148207,0,38,среднее,1180,32
148210,1,57,среднее,1187,32
148211,1,27,среднее,1188,32
148212,1,18,высшее,1178,32
148214,0,49,высшее,1134,32
148216,0,74,среднее,1178,32
148217,0,61,среднее,1134,32
148218,1,39,среднее,1134,32
148219,1,9,среднее,1157,32
148221,1,45,среднее,1134,32
148222,1,35,среднее,1160,32
148224,1,36,среднее,1139,32
148226,0,43,среднее,1145,32
148227,1,24,высшее,1150,32
148233,0,45,среднее,1157,32
148234,1,45,среднее,1134,32
148236,0,47,среднее,1188,32
148237,0,50,среднее,1134,32
148240,0,48,среднее,1134,32
148241,1,17,высшее,1134,32
148243,1,41,среднее,1188,32
148244,1,48,высшее,1183,32
148245,1,48,среднее,1177,32
148247,1,55,среднее,1175,32
148248,0,45,среднее,1188,32
148249,0,32,среднее,1188,32
148250,0,47,среднее,1134,32
148253,1,29,среднее,1192,32
148255,1,36,среднее,1134,32
148257,1,32,среднее,1134,32
148258,1,39,среднее,1178,32
148259,0,25,высшее,1161,32
148261,0,37,среднее,1137,32
148263,1,43,среднее,1187,32
148265,0,51,среднее,1167,32
148266,1,51,среднее,1202,32
148268,1,24,высшее,1160,32
148274,0,41,среднее,1188,32
148277,1,39,среднее,1168,32
148280,1,31,среднее,1186,32
148283,1,39,среднее,1134,32
148284,0,36,среднее,1162,32
148285,1,20,высшее,1145,32
148287,1,31,среднее,185,32
148288,0,47,среднее,1183,32
148289,1,38,среднее,1171,32
148292,0,53,среднее,1188,32
148293,1,29,среднее,1150,32
148294,0,35,среднее,1167,32
148295,0,28,среднее,1134,32
148297,0,69,среднее,1188,32
148301,1,30,среднее,1175,32
148302,1,28,среднее,1134,32
148304,1,32,среднее,1196,32
148306,1,46,среднее,1194,32
148311,0,38,среднее,1154,32
148317,1,28,среднее,1156,32
148318,1,52,среднее,1134,32
148319,1,37,среднее,1190,32
148324,0,44,среднее,1152,32
148325,1,25,высшее,1201,32
148327,0,49,среднее,1134,32
148331,1,21,высшее,1188,32
148336,0,37,среднее,1208,32
148337,1,20,высшее,1157,32
148339,1,39,среднее,1177,32
148341,1,41,среднее,1171,32
148344,1,34,среднее,1161,32
148348,1,24,высшее,1188,32
148349,1,15,высшее,1134,32
148353,1,29,высшее,1188,32
148355,0,35,среднее,1182,32
148360,0,34,высшее,1204,32
148361,1,40,среднее,1204,32
148362,0,46,среднее,1187,32
148364,0,41,среднее,1211,32
148367,0,22,высшее,1134,32
148368,0,33,среднее,1208,32
148369,1,56,среднее,1170,32
148370,0,36,среднее,1161,32
148371,1,62,среднее,1134,32
148372,0,38,среднее,1134,32
148374,1,15,высшее,1134,32
148375,1,35,среднее,1134,32
148376,0,18,высшее,1134,32
148382,0,68,среднее,1188,32
148384,1,43,среднее,1134,32
148385,1,39,среднее,1134,32
148388,0,19,высшее,1204,32
148390,1,44,среднее,1188,32
148391,0,55,среднее,1179,32
148392,0,36,среднее,1177,32
148393,0,44,среднее,1167,32
148394,1,32,высшее,1178,32
148395,0,38,среднее,1156,32
148397,0,50,среднее,1134,32
148399,0,44,среднее,1167,32
148400,1,57,среднее,1134,32
148401,1,13,среднее,1162,32
148402,0,30,среднее,1180,32
148404,1,50,среднее,1169,32
148407,0,28,высшее,1188,32
148408,1,31,среднее,1179,32
148410,1,19,высшее,1134,32
148413,1,34,среднее,1183,32
148415,0,37,среднее,1178,32
148416,1,35,среднее,1134,32
148417,1,51,среднее,1134,32
148418,0,24,высшее,1178,32
148419,1,34,среднее,1134,32
148420,0,34,среднее,1188,32
148422,1,27,среднее,1188,32
148424,1,12,среднее,1167,32
148425,1,15,высшее,1134,32
148426,1,45,среднее,1134,32
148427,0,36,среднее,1165,32
148429,1,38,среднее,1185,32
148433,1,36,среднее,1162,32
148434,1,33,среднее,1134,32
148435,1,39,среднее,1134,32
148436,0,16,высшее,1162,32
148438,0,43,среднее,1134,32
148441,0,15,высшее,1153,32
148442,1,33,среднее,1150,32
148443,0,46,среднее,1134,32
148448,1,44,среднее,1192,32
148452,0,44,среднее,1168,32
148455,1,24,высшее,1134,32
148456,0,72,среднее,1204,32
148457,0,41,среднее,1134,32
148459,1,34,среднее,1157,32
148462,1,23,высшее,1179,32
148463,1,23,высшее,1180,32
148468,1,30,среднее,1185,32
148470,1,24,высшее,1188,32
148471,0,32,среднее,1183,32
148472,1,35,среднее,1134,32
148476,0,39,среднее,1183,32
148477,1,38,среднее,1134,32
148480,1,14,высшее,1196,32
148481,0,37,среднее,1134,32
148485,1,46,среднее,1188,32
148487,0,31,среднее,1187,32
148489,0,36,среднее,1164,32
148490,1,47,среднее,1193,32
148491,0,36,среднее,907,32
148492,1,32,среднее,1198,32
148495,0,46,среднее,1157,32
148497,1,49,среднее,1134,32
148499,1,17,высшее,1155,32
148500,1,36,среднее,1157,32
148501,1,41,среднее,1187,32
148505,0,14,высшее,1162,32
148507,1,46,среднее,1134,32
148508,1,37,высшее,1166,32
148514,0,42,высшее,1155,32
148515,1,40,среднее,1134,32
148516,0,16,высшее,1157,32
148520,1,22,высшее,1183,32
148523,1,43,среднее,1155,32
148524,1,28,среднее,1190,32
148526,1,21,высшее,1134,32
148528,1,22,высшее,875,32
148530,1,24,высшее,1188,32
148532,1,44,среднее,1134,32
148533,1,52,среднее,1204,32
148534,1,45,среднее,1188,32
148535,0,44,среднее,1188,32
148536,1,21,высшее,1176,32
148537,0,45,среднее,1201,32
148538,0,46,среднее,1157,32
148541,0,37,среднее,302,32
148544,1,35,среднее,1198,32
148547,1,15,высшее,1189,32
148548,0,46,высшее,1157,32
148549,0,37,среднее,1188,32
148550,1,39,среднее,1204,32
148552,0,60,среднее,1188,32
148553,1,35,среднее,1184,32
148554,1,50,среднее,1195,32
148555,1,62,среднее,1134,32
148557,1,43,среднее,1178,32
148558,1,34,среднее,1162,32
148560,0,50,высшее,9,32
148561,1,23,высшее,1134,32
148562,0,54,среднее,1134,32
148563,1,20,высшее,66,32
148566,0,38,среднее,1186,32
148567,0,53,среднее,1188,32
148569,0,32,среднее,1134,32
148571,1,19,высшее,1166,32
148572,0,44,среднее,1134,32
148573,0,42,среднее,1134,32
148576,1,41,среднее,1169,32
148577,1,36,среднее,1155,32
148578,0,27,высшее,1188,32
148579,0,36,среднее,1178,32
148580,0,16,высшее,1134,32
148581,0,28,среднее,1134,32
148582,1,45,среднее,1134,32
148583,0,44,среднее,1188,32
148584,0,34,среднее,1177,32
148586,1,21,высшее,1134,32
148589,1,61,среднее,1201,32
148591,0,35,среднее,1134,32
148594,0,47,среднее,1188,32
148597,1,21,высшее,1167,32
148598,1,20,высшее,1152,32
148600,1,42,среднее,1157,32
148602,1,46,среднее,1187,32
148604,1,36,среднее,1171,32
148605,1,23,высшее,1203,32
148606,0,15,высшее,1187,32
148607,0,38,среднее,1134,32
148608,0,24,высшее,1134,32
148609,0,57,среднее,1134,32
148610,0,22,высшее,1188,32
148612,1,22,высшее,1188,32
148613,1,31,среднее,1134,32
148614,0,23,высшее,1162,32
148616,1,15,высшее,1178,32
148617,0,28,среднее,1206,32
148619,1,24,высшее,1175,32
148628,1,74,среднее,1178,32
148630,1,22,высшее,1177,32
148632,1,9,среднее,1134,32
148634,0,35,среднее,1162,32
148635,0,41,среднее,1185,32
148637,1,45,среднее,216,32
148638,1,34,среднее,1188,32
148639,0,35,среднее,794,32
148641,0,37,среднее,1209,32
148642,1,45,среднее,1134,32
148643,1,16,высшее,1188,32
148653,1,58,среднее,1134,32
148654,1,23,высшее,1134,32
148656,0,36,среднее,1178,32
148661,0,23,высшее,1134,32
148666,0,30,среднее,1167,32
148667,1,38,высшее,1168,32
148668,1,41,высшее,1142,32
148669,1,25,высшее,1168,32
148679,1,15,высшее,1188,32
148682,1,33,среднее,1167,32
148683,1,25,высшее,645,32
148688,1,36,среднее,1201,32
148689,1,54,среднее,1134,32
148692,0,34,среднее,1183,32
148693,1,23,высшее,1134,32
148699,1,40,среднее,1134,32
148702,1,20,высшее,1156,32
148707,1,25,высшее,1204,32
148708,0,43,среднее,1198,32
148713,1,44,среднее,1177,32
148714,0,48,среднее,1157,32
148715,1,38,среднее,1167,32
148718,1,51,среднее,1190,32
148720,1,45,среднее,1134,32
148721,1,53,среднее,1188,32
148723,1,24,высшее,1207,32
148724,0,38,среднее,1134,32
148725,0,40,среднее,1134,32
148726,1,40,среднее,1200,32
148728,0,33,среднее,1187,32
148729,1,55,среднее,1185,32
148733,1,25,высшее,1198,32
148734,0,36,среднее,1134,32
148736,0,49,среднее,1134,32
148737,0,54,среднее,1134,32
148739,1,50,среднее,1178,32
148740,1,21,высшее,1178,32
148741,0,43,среднее,1185,32
148742,1,16,высшее,1157,32
148748,1,54,среднее,1134,32
148750,1,21,высшее,1188,32
148751,0,52,среднее,1188,32
148752,0,62,среднее,1187,32
148754,1,50,среднее,1134,32
148755,0,43,среднее,1192,32
148759,0,41,среднее,1134,32
148760,0,23,высшее,1199,32
148761,1,51,среднее,1188,32
148762,0,37,среднее,1134,32
148766,0,27,высшее,1180,32
148767,1,51,среднее,1196,32
148769,0,30,среднее,1188,32
148770,1,33,среднее,1160,32
148771,1,46,среднее,1134,32
148775,0,63,среднее,1177,32
148777,1,31,среднее,1137,32
148779,1,53,среднее,1158,32
148780,1,42,среднее,1188,32
148782,1,47,среднее,1188,32
148786,0,48,среднее,1134,32
148789,0,36,среднее,1188,32
148791,1,23,высшее,1141,32
148793,1,39,среднее,1141,32
148799,0,38,среднее,1188,32
148800,1,46,среднее,1150,32
148803,1,15,высшее,1204,32
148804,1,54,среднее,1197,32
148806,1,37,среднее,1134,32
148807,0,59,среднее,1134,32
148810,1,35,среднее,1201,32
148813,0,32,среднее,1156,32
148818,1,51,среднее,1189,32
148821,0,49,среднее,1162,32
148823,0,33,среднее,1134,32
148826,1,30,среднее,1162,32
148829,1,39,среднее,1151,32
148830,0,26,высшее,1188,32
148831,1,53,среднее,1189,32
148833,1,37,среднее,1150,32
148835,1,22,высшее,1142,32
148836,0,39,среднее,1134,32
148837,1,42,среднее,1134,32
148838,1,22,высшее,1178,32
148843,0,67,среднее,1197,32
148844,1,23,высшее,1188,32
148846,0,39,среднее,1134,32
148847,1,70,среднее,1212,32
148849,1,16,среднее,1134,32
148850,0,53,среднее,1156,32
148852,1,27,высшее,1134,32
148853,0,35,среднее,1157,32
148857,0,15,среднее,1134,32
148859,1,40,среднее,1188,32
148861,1,30,среднее,9,32
148862,1,43,среднее,1188,32
148865,0,34,среднее,1188,32
148870,1,21,высшее,1134,32
148872,1,44,среднее,1134,32
148874,0,33,среднее,1139,32
148878,1,47,среднее,1134,32
148881,0,27,среднее,1188,32
148884,1,36,среднее,36,32
148887,0,36,среднее,1188,32
148888,0,41,среднее,1197,32
148890,1,34,среднее,1174,32
148893,0,54,среднее,1147,32
148894,1,51,среднее,1169,32
148897,1,43,среднее,1134,32
148898,1,52,среднее,1158,32
148900,1,37,среднее,1188,32
148901,1,22,высшее,1160,32
148902,1,41,среднее,1192,32
148916,1,51,среднее,1185,32
148917,1,42,среднее,1156,32
148918,0,43,среднее,1188,32
148921,1,19,высшее,1162,32
148927,1,49,среднее,1166,32
148928,1,65,среднее,1193,32
148929,1,41,среднее,1178,32
148931,1,49,среднее,1134,32
148932,1,36,среднее,1170,32
148933,0,40,среднее,1167,32
148938,0,44,среднее,1187,32
148939,0,39,среднее,9,32
148944,0,49,среднее,1180,32
148945,0,42,среднее,1144,32
148950,1,53,среднее,1134,32
148954,1,37,среднее,1198,32
148955,0,16,высшее,1134,32
148956,1,40,среднее,1159,32
148957,1,49,среднее,1188,32
148959,0,39,среднее,1204,32
148960,1,47,среднее,1190,32
148961,1,53,среднее,1200,32
148962,0,39,среднее,1188,32
148964,1,56,среднее,1188,32
148965,1,36,среднее,1167,32
148966,1,44,среднее,1134,32
148967,1,26,среднее,1156,32
148970,0,51,среднее,1134,32
148972,0,41,среднее,1168,32
148973,0,27,высшее,1157,32
148974,0,41,среднее,1171,32
148977,1,53,среднее,1156,32
148981,0,44,среднее,1188,32
148982,1,16,высшее,1167,32
148984,1,49,среднее,1134,32
148989,0,40,среднее,1134,32
148990,0,22,высшее,1134,32
148992,1,38,среднее,1178,32
148993,0,43,среднее,1188,32
148997,0,55,среднее,1183,32
148998,1,22,высшее,1188,32
149001,1,30,среднее,1134,32
149002,0,38,среднее,1162,32
149003,0,38,высшее,1157,32
149004,1,27,среднее,1134,32
149005,1,43,среднее,1188,32
149006,0,54,среднее,1183,32
149007,1,40,среднее,1134,32
149008,1,61,среднее,1202,32
149009,1,38,среднее,1178,32
149010,0,35,среднее,1162,32
149017,1,15,высшее,1207,32
149019,0,39,среднее,1188,32
149020,1,48,среднее,1134,32
149022,0,67,среднее,1200,32
149027,0,33,среднее,1177,32
149028,0,26,высшее,1178,32
149035,0,34,среднее,1172,32
149037,1,60,среднее,1187,32
149039,1,34,среднее,1134,32
149041,1,36,среднее,1195,32
149044,1,47,среднее,1162,32
149047,0,21,высшее,1153,32
149048,1,42,среднее,1182,32
149049,1,27,высшее,1157,32
149052,1,22,высшее,1201,32
149054,1,26,высшее,1134,32
149055,1,32,среднее,1177,32
149056,0,18,высшее,1177,32
149057,1,18,высшее,1157,32
149060,0,35,среднее,1134,32
149061,1,61,среднее,1170,32
149062,1,18,высшее,1134,32
149063,1,53,высшее,1134,32
149064,1,44,среднее,1150,32
149066,1,67,среднее,1157,32
149067,0,36,среднее,1157,32
149068,0,10,среднее,1188,32
149069,1,42,среднее,1188,32
149070,0,40,среднее,1134,32
149071,0,22,высшее,1177,32
149072,0,45,среднее,1188,32
149078,0,16,высшее,1153,32
149079,1,23,высшее,1169,32
149082,0,52,среднее,1202,32
149083,0,33,среднее,1179,32
149084,1,33,среднее,1134,32
149085,0,40,среднее,1177,32
149088,1,31,среднее,1147,32
149090,1,36,среднее,1179,32
149091,1,59,среднее,1137,32
149094,0,10,среднее,1157,32
149095,1,46,среднее,1134,32
149096,1,37,среднее,1156,32
149100,0,51,среднее,1141,32
149101,1,46,среднее,1167,32
149102,0,51,среднее,1157,32
149103,0,23,высшее,1134,32
149104,0,42,среднее,1188,32
149105,0,34,среднее,1175,32
149106,1,53,среднее,1134,32
149110,1,49,среднее,1134,32
149113,0,51,среднее,1137,32
149115,0,34,среднее,1168,32
149116,1,22,высшее,540,32
149117,1,42,среднее,1134,32
149119,1,45,среднее,1134,32
149121,0,39,среднее,1134,32
149123,1,16,высшее,1177,32
149125,0,37,среднее,1166,32
149129,0,51,среднее,1201,32
149132,0,34,среднее,1188,32
149133,1,37,среднее,1134,32
149137,1,27,высшее,1162,32
149140,1,35,среднее,1203,32
149141,0,44,среднее,1134,32
149142,1,19,высшее,1190,32
149143,0,29,среднее,1134,32
149144,1,33,среднее,1204,32
149146,1,25,высшее,1139,32
149147,1,45,среднее,1157,32
149150,1,38,среднее,1134,32
149151,1,50,среднее,1187,32
149152,0,60,среднее,1134,32
149153,1,53,среднее,1165,32
149156,1,32,среднее,1178,32
149161,1,20,высшее,1167,32
149163,0,24,высшее,1177,32
149165,0,41,среднее,1134,32
149166,1,22,высшее,1162,32
149167,0,57,среднее,1168,32
149169,1,51,среднее,1164,32
149170,1,51,среднее,1201,32
149173,1,30,среднее,1157,32
149176,1,42,высшее,1159,32
149181,0,53,среднее,1134,32
149184,0,36,высшее,1178,32
149185,0,23,высшее,1163,32
149186,0,39,среднее,1134,32
149187,0,45,среднее,1153,32
149191,1,46,среднее,1134,32
149192,0,35,среднее,1192,32
149194,1,17,высшее,1198,32
149195,1,27,высшее,1160,32
149196,0,38,среднее,1188,32
149199,1,32,среднее,1134,32
149200,0,34,среднее,1134,32
149202,0,40,среднее,1175,32
149203,0,37,среднее,1187,32
149206,1,41,среднее,1134,32
149207,1,28,среднее,1180,32
149210,0,48,среднее,1141,32
149211,0,54,среднее,1166,32
149215,0,45,среднее,1188,32
149216,1,34,среднее,1159,32
149217,1,37,среднее,1201,32
149221,1,32,высшее,1147,32
149222,1,24,высшее,34,32
149224,0,36,среднее,1204,32
149226,1,49,среднее,1162,32
149227,1,33,среднее,1179,32
149228,0,47,среднее,1206,32
149238,1,33,высшее,1178,32
149239,0,34,среднее,1168,32
149241,1,32,среднее,1178,32
149247,0,15,среднее,1185,32
149248,1,28,среднее,1162,32
149250,1,49,среднее,1134,32
149254,1,46,высшее,1188,32
149260,1,63,среднее,1193,32
149263,1,40,среднее,1157,32
149267,1,40,среднее,1182,32
149268,1,30,среднее,1157,32
149269,0,52,среднее,1177,32
149271,1,27,высшее,1134,32
149274,0,47,среднее,1134,32
149278,0,39,среднее,1167,32
149279,1,49,среднее,1134,32
149285,1,34,среднее,1157,32
149286,0,32,среднее,1181,32
149288,0,40,среднее,759,32
149289,1,32,среднее,1186,32
149291,1,24,высшее,1178,32
149292,0,37,среднее,799,32
149293,1,40,среднее,1134,32
149298,1,26,высшее,1179,32
149299,1,54,среднее,1134,32
149301,0,44,среднее,1134,32
149302,1,35,среднее,1134,32
149304,1,46,среднее,1204,32
149305,0,47,среднее,1160,32
149310,0,54,среднее,1188,32
149313,1,44,среднее,1150,32
149315,0,43,среднее,1178,32
149318,1,25,высшее,1198,32
149323,1,35,среднее,1178,32
149326,0,29,среднее,1153,32
149328,0,31,среднее,1185,32
149332,0,42,среднее,1134,32
149334,1,52,среднее,1208,32
149336,1,18,высшее,1157,32
149340,1,36,среднее,1168,32
149341,0,45,среднее,1167,32
149342,1,35,среднее,1180,32
149343,0,42,среднее,1177,32
149345,1,53,среднее,1178,32
149347,1,43,среднее,1156,32
149348,1,35,среднее,1134,32
149349,1,36,среднее,1155,32
149353,1,36,среднее,1165,32
149357,0,35,среднее,1134,32
149360,1,56,среднее,1179,32
149362,1,31,среднее,1178,32
149363,1,25,высшее,1201,32
149365,0,32,среднее,1134,32
149368,0,29,среднее,1195,32
149369,1,41,среднее,1178,32
149370,0,63,среднее,1134,32
149372,0,62,среднее,1163,32
149374,1,55,среднее,1188,32
149376,0,43,среднее,1188,32
149377,1,35,среднее,1134,32
149378,1,19,высшее,182,32
149379,1,36,среднее,1134,32
149380,1,36,среднее,1134,32
149381,0,38,среднее,1183,32
149382,1,59,среднее,1151,32
149385,0,64,среднее,1197,32
149387,1,24,высшее,78,32
149388,0,46,среднее,1147,32
149390,1,48,среднее,1152,32
149394,1,43,среднее,1188,32
149397,0,40,среднее,1200,32
149398,1,16,высшее,1134,32
149400,1,31,среднее,1134,32
149401,1,30,высшее,1211,32
149403,1,43,высшее,1157,32
149406,0,36,среднее,62,32
149407,0,56,среднее,1189,32
149408,1,16,высшее,1163,32
149410,0,27,среднее,1183,32
149411,0,21,высшее,1200,32
149413,1,35,среднее,1182,32
149414,1,38,среднее,1167,32
149415,1,30,среднее,1171,32
149418,1,29,среднее,1204,32
149420,1,42,среднее,1187,32
149421,1,35,среднее,1158,32
149423,1,25,высшее,1188,32
149425,1,64,среднее,187,32
149427,1,23,высшее,1162,32
149428,1,39,среднее,1134,32
149430,1,23,высшее,1188,32
149435,0,24,высшее,1161,32
149437,0,24,высшее,1157,32
149443,0,32,среднее,1134,32
149445,1,52,среднее,1134,32
149447,1,43,среднее,1188,32
149448,1,71,среднее,1187,32
149456,1,12,среднее,1134,32
149458,1,41,среднее,1134,32
149460,0,41,среднее,1178,32
149462,1,34,среднее,1134,32
149464,0,15,высшее,182,32
149469,1,34,среднее,1204,32
149470,1,20,высшее,1145,32
149472,1,31,среднее,1134,32
149473,1,29,среднее,1188,32
149474,1,27,среднее,1134,32
149475,1,49,среднее,1177,32
149476,1,39,среднее,1134,32
149477,1,23,высшее,1134,32
149478,0,28,среднее,1134,32
149479,0,46,среднее,1188,32
149480,1,37,среднее,1188,32
149481,1,38,среднее,1188,32
149482,0,46,среднее,1134,32
149485,1,50,среднее,1134,32
149486,0,32,среднее,1134,32
149491,1,24,высшее,1188,32
149492,1,60,среднее,1201,32
149496,1,41,среднее,1204,32
149497,1,30,среднее,9,32
149498,1,30,среднее,1142,32
149499,0,28,среднее,1134,32
149500,1,32,среднее,1134,32
149502,1,63,среднее,1171,32
149503,1,28,среднее,1144,32
149504,1,35,среднее,1196,32
149505,1,31,среднее,1162,32
149508,1,19,высшее,1180,32
149509,0,41,среднее,1190,32
149510,0,35,среднее,1165,32
149511,0,41,среднее,1134,32
149512,0,37,среднее,1134,32
149513,0,29,среднее,1157,32
149514,1,34,среднее,1134,32
149515,0,43,среднее,1134,32
149518,0,54,среднее,1201,32
149519,1,39,среднее,1203,32
149520,1,34,среднее,1182,32
149521,0,46,среднее,1168,32
149522,0,60,среднее,1171,32
149524,0,42,среднее,1183,32
149525,1,33,среднее,1177,32
149526,1,34,среднее,1134,32
149527,1,43,среднее,1208,32
149528,0,48,среднее,1203,32
149529,1,23,высшее,1187,32
149533,1,17,высшее,1160,32
149537,1,40,среднее,1188,32
149538,0,56,среднее,1157,32
149539,1,60,среднее,1134,32
149541,0,46,среднее,1134,32
149545,0,42,среднее,1175,32
149546,1,44,среднее,1157,32
149547,0,46,среднее,1134,32
149549,0,8,среднее,1188,32
149550,0,51,среднее,1179,32
149551,0,28,среднее,1144,32
149552,1,54,среднее,1147,32
149553,1,23,высшее,1188,32
149554,1,45,среднее,1134,32
149556,1,31,среднее,1134,32
149557,0,56,среднее,1162,32
149560,0,40,среднее,1187,32
149561,1,54,среднее,1134,32
149566,1,44,высшее,1164,32
149569,1,37,среднее,1134,32
149570,0,51,среднее,2,32
149572,1,39,среднее,1157,32
149580,0,36,среднее,1134,32
149581,1,37,среднее,1204,32
149583,1,44,среднее,1147,32
149587,0,25,высшее,1204,32
149588,1,37,среднее,1159,32
149589,1,25,высшее,523,32
149596,1,44,среднее,1134,32
149600,0,44,среднее,1199,32
149601,1,26,высшее,1134,32
149602,1,34,среднее,1134,32
149604,1,47,среднее,1185,32
149605,0,17,высшее,1169,32
149609,1,36,среднее,1134,32
149610,0,15,среднее,1188,32
149612,1,40,среднее,1134,32
149613,1,28,среднее,1142,32
149614,0,38,среднее,1134,32
149616,1,33,высшее,1188,32
149617,1,36,среднее,1200,32
149618,1,46,среднее,1188,32
149619,0,22,высшее,1188,32
149621,0,34,среднее,104,32
149622,0,63,среднее,1134,32
149624,0,37,среднее,1183,32
149626,1,36,среднее,1188,32
149632,1,30,среднее,1202,32
149633,0,47,среднее,1134,32
149634,0,33,среднее,1198,32
149635,1,15,высшее,1134,32
149636,1,28,среднее,1185,32
149638,0,50,среднее,1153,32
149639,1,17,высшее,1154,32
149640,1,69,среднее,1134,32
149641,0,47,среднее,1181,32
149642,1,43,среднее,1187,32
149643,1,41,среднее,1134,32
